pitch,weather,score_home,score_away,corners_home,corners_away,on_target_home,on_target_away,off_target_home,off_target_away,dang_attacks_home,dang_attacks_away,attacks_home,attacks_away,possession_home,possession_away,target
GOOD,GOOD,0,0,1,0,9,4,12,18,78,57,142,127,51%,49%,False
GOOD,GOOD,0,0,4,0,6,1,10,9,35,30,71,63,50%,50%,False
GOOD,GOOD,1,0,0,0,9,4,12,2,83,44,103,87,61%,39%,False
GOOD,GOOD,4,0,0,0,5,4,7,0,47,21,45,42,59%,41%,False
GOOD,GOOD,0,1,0,0,1,2,1,2,64,46,102,94,49%,51%,False
GOOD,GOOD,0,1,0,0,0,1,1,0,22,23,43,39,45%,55%,False
GOOD,GOOD,0,0,0,0,0,7,6,7,45,65,109,129,36%,64%,False
GOOD,GOOD,0,2,0,0,0,2,2,2,23,28,55,73,36%,64%,False
GOOD,SUNNY,0,0,0,0,2,3,6,0,50,47,96,96,43%,57%,False
GOOD,SUNNY,0,0,0,0,0,0,0,0,23,25,49,44,42%,58%,False
GOOD,GOOD,2,1,0,0,9,6,9,4,60,37,82,67,49%,51%,True
GOOD,GOOD,4,2,0,0,4,2,5,0,38,6,53,26,59%,41%,True
GOOD,GOOD,1,2,0,0,4,7,4,3,65,43,94,85,50%,50%,True
GOOD,GOOD,2,4,0,0,2,4,2,3,36,24,47,44,53%,47%,False
GOOD,GOOD,0,1,0,0,4,10,1,14,46,81,72,90,42%,58%,True
GOOD,GOOD,0,3,0,0,2,4,0,7,27,39,32,49,42%,58%,False
GOOD,GOOD,2,0,0,0,13,3,9,6,51,45,113,102,51%,49%,False
GOOD,GOOD,5,0,0,0,5,2,0,5,18,26,46,55,51%,49%,False
GOOD,GOOD,2,0,0,0,2,2,0,0,92,125,155,164,51%,49%,True
GOOD,GOOD,2,1,0,0,2,0,0,0,52,65,86,86,51%,49%,True
GOOD,GOOD,0,0,0,0,4,0,9,6,50,29,145,66,58%,42%,False
GOOD,GOOD,2,0,0,0,1,0,6,1,20,8,86,23,65%,35%,False
GOOD,GOOD,1,0,0,0,4,2,2,5,42,61,98,132,46%,54%,True
GOOD,GOOD,2,2,0,0,2,0,0,1,10,32,39,75,43%,57%,False
GOOD,GOOD,0,0,0,0,4,2,4,7,32,39,68,62,44%,56%,False
GOOD,GOOD,0,0,0,0,0,0,1,0,14,7,32,15,62%,38%,False
GOOD,GOOD,1,0,0,0,2,2,6,7,52,58,97,95,15%,85%,False
GOOD,GOOD,1,0,0,0,2,1,3,2,30,12,47,25,15%,85%,False
GOOD,GOOD,1,5,0,0,11,9,7,4,79,51,111,96,51%,49%,True
GOOD,GOOD,3,5,0,0,1,7,3,1,26,29,61,48,48%,52%,True
GOOD,GOOD,0,1,0,0,9,3,9,3,82,44,103,76,64%,36%,True
GOOD,GOOD,1,2,0,0,2,1,3,1,38,23,53,37,62%,38%,False
GOOD,GOOD,1,0,0,0,10,3,11,7,55,44,75,123,51%,49%,True
GOOD,GOOD,4,0,0,0,6,1,9,3,37,22,46,64,53%,47%,True
GOOD,GOOD,0,0,0,0,1,6,5,2,53,60,110,114,48%,52%,True
GOOD,GOOD,0,0,0,0,0,4,1,1,23,33,47,55,44%,56%,False
GOOD,GOOD,4,0,0,0,6,2,7,3,63,28,87,79,48%,52%,False
GOOD,GOOD,5,0,0,0,4,0,2,1,27,15,43,38,45%,55%,False
GOOD,GOOD,0,0,0,0,1,4,7,16,40,84,83,105,29%,71%,True
GOOD,GOOD,0,0,0,0,0,0,4,6,19,38,37,52,26%,74%,True
GOOD,GOOD,0,0,0,0,10,5,6,7,75,81,122,130,51%,49%,False
GOOD,GOOD,3,2,0,0,3,3,4,5,36,42,54,67,50%,50%,True
GOOD,GOOD,0,1,0,0,1,1,0,0,62,31,119,72,65%,35%,False
GOOD,GOOD,1,1,0,0,0,1,0,0,28,14,60,40,64%,36%,True
GOOD,GOOD,1,1,0,0,3,8,4,7,33,71,92,104,48%,52%,True
GOOD,GOOD,2,4,0,0,2,3,2,2,12,33,45,54,47%,53%,True
GOOD,GOOD,3,0,0,0,10,2,4,3,49,25,96,63,68%,32%,True
GOOD,GOOD,5,0,0,0,4,0,2,0,28,8,52,24,73%,27%,True
GOOD,GOOD,0,0,0,0,4,7,7,6,81,60,138,121,60%,40%,False
GOOD,GOOD,0,2,0,0,2,3,3,3,43,23,74,54,63%,37%,True
GOOD,GOOD,0,0,0,0,4,2,6,2,47,41,113,91,52%,48%,False
GOOD,GOOD,0,0,0,0,1,0,1,1,17,20,53,55,44%,56%,True
GOOD,GOOD,0,0,0,0,2,4,7,7,50,48,88,84,58%,42%,True
GOOD,GOOD,0,0,0,0,1,3,1,1,28,24,49,40,62%,38%,True
GOOD,GOOD,1,0,0,0,2,0,6,3,153,34,191,68,73%,27%,False
GOOD,GOOD,2,0,0,0,1,0,2,2,74,19,89,36,75%,25%,False
GOOD,GOOD,0,0,0,1,0,0,3,1,43,34,102,87,0,0,True
GOOD,GOOD,2,1,0,0,3,5,4,10,83,54,161,131,2,4,False
GOOD,GOOD,0,0,0,0,1,1,4,1,44,31,82,62,61%,39%,False
GOOD,GOOD,1,0,0,0,0,1,1,0,21,13,49,34,64%,36%,True
GOOD,GOOD,2,0,0,0,5,0,7,1,83,38,113,87,56%,44%,False
GOOD,GOOD,4,0,0,0,3,0,1,1,36,26,57,44,52%,48%,False
GOOD,GOOD,1,0,0,1,2,6,5,2,80,69,96,82,53%,47%,False
GOOD,GOOD,1,1,0,4,1,4,3,1,40,32,49,45,54%,46%,True
GOOD,GOOD,3,0,0,0,18,2,7,6,81,41,74,55,59%,41%,False
GOOD,GOOD,6,0,0,0,12,1,4,2,48,15,45,18,65%,35%,True
GOOD,GOOD,0,0,0,0,5,2,5,4,96,74,86,83,46%,54%,False
GOOD,GOOD,0,0,0,0,0,0,3,3,44,37,31,32,43%,57%,True
GOOD,GOOD,1,0,0,0,8,1,9,5,48,33,115,102,50%,50%,True
GOOD,GOOD,1,1,0,0,4,0,4,2,16,20,62,62,45%,55%,True
GOOD,GOOD,0,0,2,0,1,11,4,21,18,92,54,128,32%,68%,False
GOOD,GOOD,0,1,2,0,0,2,3,9,7,33,29,74,38%,62%,True
GOOD,GOOD,2,0,0,0,6,2,6,2,52,38,96,84,56%,44%,False
GOOD,GOOD,3,1,0,0,2,0,3,2,23,24,42,39,51%,49%,False
GOOD,GOOD,1,0,0,0,3,5,3,9,33,56,91,96,1,2,False
GOOD,GOOD,0,0,0,0,1,5,1,8,58,77,118,106,55%,45%,False
GOOD,GOOD,1,0,0,0,0,2,0,2,34,38,61,48,49%,51%,False
GOOD,GOOD,0,1,0,0,2,7,6,11,56,109,110,160,36%,64%,True
GOOD,GOOD,0,1,0,0,1,1,1,8,19,49,57,87,32%,68%,False
GOOD,GOOD,0,0,0,0,7,4,9,4,41,43,70,74,50%,50%,False
GOOD,GOOD,1,1,0,0,2,0,4,2,19,24,36,38,52%,48%,False
GOOD,GOOD,1,0,0,0,9,3,10,6,77,70,87,80,45%,55%,True
GOOD,GOOD,3,0,0,0,6,1,8,0,48,22,48,41,52%,48%,False
GOOD,GOOD,0,0,0,0,2,6,0,3,51,46,85,84,48%,52%,False
GOOD,GOOD,1,3,0,0,1,2,0,2,10,27,32,43,40%,60%,False
GOOD,GOOD,0,1,0,0,2,4,4,5,58,47,88,73,60%,40%,True
GOOD,GOOD,1,1,0,0,1,2,4,2,31,19,45,33,59%,41%,True
GOOD,GOOD,0,1,5,3,4,2,11,5,85,59,101,83,60%,40%,False
GOOD,GOOD,2,2,3,1,1,1,6,2,35,38,43,53,47%,53%,False
GOOD,GOOD,0,0,0,0,1,3,2,4,38,53,91,105,45%,55%,False
GOOD,GOOD,1,0,0,0,0,1,1,3,14,23,45,49,47%,53%,True
GOOD,GOOD,1,0,3,0,2,2,5,13,37,58,98,93,29%,71%,True
GOOD,GOOD,1,2,2,0,2,0,3,4,24,25,52,43,33%,67%,True
GOOD,GOOD,0,1,0,0,3,4,9,4,76,61,139,132,53%,47%,False
GOOD,GOOD,1,1,0,0,0,4,6,1,39,26,66,58,57%,43%,True
GOOD,GOOD,1,1,0,0,9,6,6,4,57,39,97,81,51%,49%,True
GOOD,GOOD,3,2,0,0,4,4,2,4,28,17,48,42,55%,45%,False
GOOD,GOOD,0,0,1,0,2,3,3,7,36,45,64,94,43%,57%,True
GOOD,GOOD,1,0,3,0,1,1,1,5,14,26,30,48,44%,56%,False
GOOD,GOOD,0,0,0,0,2,0,0,0,53,59,83,79,48%,52%,True
GOOD,GOOD,2,0,0,0,0,0,0,0,27,25,34,37,50%,50%,True
REGULAR,RAINY,0,1,0,0,4,6,10,8,76,68,100,97,46%,54%,False
REGULAR,RAINY,2,2,0,0,0,5,4,3,38,36,51,46,43%,57%,True
REGULAR,RAINY,0,0,0,0,2,4,3,14,45,90,100,112,46%,54%,False
REGULAR,RAINY,1,3,0,0,0,0,2,6,20,41,52,59,48%,52%,False
WETANDFAST,RAINY,2,0,0,0,4,4,4,2,72,69,121,111,55%,45%,True
WETANDFAST,RAINY,2,0,0,0,3,2,4,0,35,32,61,53,56%,44%,True
GOOD,GOOD,0,1,0,0,5,6,7,5,38,42,78,88,45%,55%,False
GOOD,GOOD,1,2,0,0,2,3,3,2,14,23,39,48,41%,59%,True
GOOD,GOOD,3,0,0,0,14,0,9,2,111,42,131,92,58%,42%,False
GOOD,GOOD,5,0,0,0,9,0,2,0,56,18,66,43,60%,40%,True
GOOD,GOOD,0,1,0,0,9,2,3,1,60,61,78,77,53%,47%,True
GOOD,GOOD,1,2,0,0,7,1,2,0,30,33,32,36,49%,51%,True
GOOD,GOOD,1,1,0,0,5,7,5,6,40,37,61,75,48%,52%,False
GOOD,GOOD,1,3,0,0,2,3,4,1,21,11,31,38,56%,44%,True
GOOD,GOOD,3,0,0,0,20,2,25,2,87,6,101,13,66%,34%,False
GOOD,GOOD,6,2,0,0,9,0,12,0,42,1,49,5,68%,32%,False
GOOD,GOOD,0,0,0,5,3,1,4,6,31,42,68,69,54%,46%,True
GOOD,GOOD,0,0,0,2,1,0,2,2,21,18,35,33,55%,45%,True
GOOD,GOOD,1,0,0,0,4,0,6,1,119,91,163,146,4,0,False
GOOD,GOOD,1,1,0,0,8,2,5,2,77,79,93,102,3,2,True
GOOD,GOOD,0,1,0,0,2,7,7,4,28,28,58,59,56%,44%,False
GOOD,GOOD,1,2,0,0,1,3,3,1,13,13,23,30,50%,50%,False
GOOD,GOOD,0,0,0,0,0,2,7,5,115,107,186,144,0,0,True
GOOD,GOOD,0,0,0,0,4,3,4,7,82,41,76,59,62%,38%,True
GOOD,GOOD,2,1,0,0,2,2,0,5,38,24,43,31,61%,39%,False
GOOD,GOOD,0,0,0,0,3,4,3,6,56,64,98,88,54%,46%,False
GOOD,GOOD,1,1,0,0,0,1,1,2,23,28,56,46,56%,44%,False
GOOD,GOOD,1,0,0,0,7,2,4,1,44,23,67,54,58%,42%,True
GOOD,GOOD,2,1,0,0,3,1,2,0,25,7,38,24,68%,32%,False
GOOD,GOOD,0,0,0,0,1,5,3,5,75,76,98,97,0,5,True
GOOD,GOOD,0,1,0,0,6,3,10,3,54,35,101,86,56%,44%,False
GOOD,GOOD,1,1,0,0,1,2,6,2,21,22,52,45,60%,40%,False
GOOD,GOOD,0,1,0,0,6,4,6,3,53,43,69,64,47%,53%,False
GOOD,GOOD,0,2,0,0,1,3,1,0,24,16,36,41,45%,55%,True
GOOD,GOOD,0,1,0,0,5,5,3,2,22,31,61,65,40%,60%,False
GOOD,GOOD,0,3,0,0,0,2,1,1,7,16,25,32,34%,66%,False
GOOD,GOOD,2,0,0,0,10,3,7,1,89,63,101,97,56%,44%,True
GOOD,GOOD,2,0,0,0,7,2,2,1,46,31,48,45,59%,41%,True
GOOD,GOOD,0,0,0,0,0,1,5,4,88,95,119,110,0,0,False
GOOD,GOOD,1,0,0,0,6,1,12,1,53,25,73,68,55%,45%,True
GOOD,GOOD,1,0,0,0,4,0,6,1,27,12,35,34,53%,47%,False
GOOD,GOOD,1,1,0,0,4,4,1,13,52,72,119,132,38%,62%,True
GOOD,GOOD,2,2,0,0,3,2,1,6,30,24,55,62,40%,60%,False
GOOD,GOOD,0,0,0,0,3,1,0,4,18,33,57,73,42%,58%,True
GOOD,GOOD,0,0,0,0,1,0,0,2,7,12,27,37,40%,60%,True
GOOD,GOOD,0,4,0,0,4,8,7,8,51,74,85,89,41%,59%,True
GOOD,GOOD,0,5,0,0,2,5,1,5,26,40,39,41,44%,56%,False
GOOD,GOOD,0,0,0,7,3,9,3,10,55,85,61,95,36%,64%,True
GOOD,GOOD,0,1,0,3,1,3,3,5,28,38,36,49,40%,60%,False
GOOD,GOOD,0,1,0,0,10,8,9,3,60,45,99,79,62%,38%,False
GOOD,GOOD,0,1,0,0,6,7,5,1,27,20,50,36,61%,39%,True
GOOD,GOOD,2,3,0,0,2,9,1,4,36,42,72,67,49%,51%,False
GOOD,GOOD,2,5,0,0,2,5,0,3,18,20,33,31,49%,51%,False
GOOD,GOOD,1,3,0,4,3,7,5,4,38,64,93,117,2,3,False
GOOD,GOOD,0,1,3,1,5,3,13,3,65,40,97,85,61%,39%,True
GOOD,GOOD,1,2,3,2,2,2,3,3,24,22,49,49,55%,45%,False
GOOD,GOOD,0,1,1,1,0,4,3,4,59,81,106,146,0,2,False
GOOD,GOOD,0,1,0,0,5,7,7,5,26,23,77,71,54%,46%,False
GOOD,GOOD,0,2,0,0,1,3,3,4,12,11,43,39,41%,59%,False
GOOD,GOOD,1,1,3,0,6,5,9,1,45,40,93,70,62%,38%,False
GOOD,GOOD,2,3,4,0,3,1,5,0,26,18,50,36,65%,35%,True
GOOD,GOOD,1,0,0,0,2,4,5,4,27,32,54,63,49%,51%,False
GOOD,GOOD,1,0,0,0,2,1,2,1,16,15,29,34,43%,57%,True
GOOD,GOOD,0,1,3,1,6,6,5,6,46,39,98,88,67%,33%,True
GOOD,GOOD,3,1,2,0,1,4,1,4,26,24,56,51,63%,37%,False
GOOD,GOOD,1,1,0,0,2,4,8,8,42,38,76,77,53%,47%,True
GOOD,GOOD,1,2,0,0,1,3,5,3,23,20,40,43,53%,47%,True
GOOD,GOOD,1,0,0,0,8,3,6,8,78,92,80,111,42%,58%,True
GOOD,GOOD,4,1,0,0,2,1,4,4,46,42,45,68,45%,55%,True
GOOD,GOOD,2,1,0,0,8,10,10,6,37,36,90,91,52%,48%,True
GOOD,GOOD,2,1,0,0,5,8,5,4,21,22,46,45,47%,53%,False
GOOD,GOOD,2,0,0,6,10,4,7,6,35,23,87,87,48%,52%,True
GOOD,GOOD,4,0,0,2,6,3,2,4,15,12,48,48,54%,46%,True
GOOD,GOOD,0,0,3,0,2,2,5,3,51,33,145,117,58%,42%,True
GOOD,GOOD,0,0,3,0,1,1,1,3,17,20,67,59,49%,51%,True
GOOD,GOOD,0,2,1,0,1,9,2,7,17,46,91,117,38%,62%,False
GOOD,GOOD,0,3,1,0,1,5,2,2,6,25,49,62,38%,62%,False
GOOD,GOOD,2,2,0,0,6,4,3,6,51,38,92,83,55%,45%,False
GOOD,GOOD,3,2,0,0,4,4,0,4,22,18,47,34,59%,41%,False
GOOD,GOOD,1,1,0,1,4,1,8,7,50,43,93,111,49%,51%,True
GOOD,GOOD,2,1,0,0,3,1,2,2,24,27,48,59,43%,57%,False
GOOD,GOOD,2,0,0,0,8,9,11,7,36,33,93,83,49%,51%,True
GOOD,GOOD,5,0,0,0,5,2,5,5,22,17,50,43,48%,52%,False
GOOD,GOOD,1,2,4,0,6,8,11,6,62,35,96,82,56%,44%,True
GOOD,GOOD,2,2,2,0,3,5,5,5,30,16,44,39,55%,45%,False
GOOD,GOOD,0,1,4,0,3,5,6,6,41,47,94,88,54%,46%,True
GOOD,GOOD,0,1,2,0,1,4,2,3,13,27,45,45,52%,48%,True
GOOD,GOOD,1,1,0,0,4,3,8,6,69,73,128,108,56%,44%,True
GOOD,GOOD,1,1,0,0,4,2,5,5,36,34,73,52,57%,43%,True
GOOD,GOOD,0,0,0,0,2,1,5,1,69,44,108,90,67%,33%,False
GOOD,GOOD,2,1,0,0,0,0,2,0,35,21,55,43,67%,33%,False
GOOD,GOOD,0,1,0,0,2,4,10,1,114,48,130,110,53%,47%,False
GOOD,GOOD,0,1,0,0,1,2,3,0,60,21,69,52,52%,48%,False
GOOD,GOOD,2,2,0,0,7,8,5,1,67,60,119,111,51%,49%,False
GOOD,GOOD,3,4,0,0,6,3,3,0,31,30,57,53,52%,48%,True
GOOD,GOOD,0,2,0,0,2,5,7,4,52,62,102,128,43%,57%,True
GOOD,GOOD,1,0,0,0,2,5,0,12,36,77,92,109,49%,51%,True
GOOD,GOOD,1,1,0,0,2,3,0,4,15,37,43,55,46%,54%,False
GOOD,GOOD,1,1,1,6,5,4,6,2,23,29,85,77,47%,53%,False
GOOD,GOOD,2,3,3,3,2,1,1,2,7,13,42,40,40%,60%,True
GOOD,GOOD,0,3,0,0,6,5,16,5,78,56,111,96,62%,38%,True
GOOD,GOOD,2,3,0,0,3,5,9,3,28,25,41,54,60%,40%,False
GOOD,GOOD,0,0,0,0,3,2,6,1,74,24,146,98,65%,35%,False
GOOD,GOOD,0,0,0,0,2,0,4,0,40,6,69,44,63%,37%,False
GOOD,GOOD,0,0,0,0,0,6,3,4,53,69,109,99,50%,50%,False
GOOD,GOOD,0,1,0,0,0,4,2,1,24,36,50,45,48%,52%,False
GOOD,GOOD,0,2,0,0,1,4,4,6,49,95,104,143,40%,60%,False
GOOD,GOOD,1,4,0,0,0,2,1,4,34,44,63,73,40%,60%,False
GOOD,GOOD,2,0,0,0,8,6,8,3,40,37,104,66,56%,44%,True
GOOD,GOOD,2,4,0,0,5,1,4,3,20,17,52,31,58%,42%,False
GOOD,GOOD,0,2,0,0,5,7,3,8,46,83,87,101,42%,58%,False
GOOD,GOOD,0,4,0,0,3,4,0,7,16,47,44,56,42%,58%,False
GOOD,GOOD,0,2,0,0,3,7,6,5,34,39,62,80,52%,48%,True
GOOD,GOOD,0,2,0,0,3,4,3,5,22,24,29,39,49%,51%,True
GOOD,GOOD,0,1,0,0,9,3,9,5,63,36,74,56,60%,40%,False
GOOD,GOOD,4,1,0,0,2,3,4,3,29,18,35,26,61%,39%,False
GOOD,GOOD,1,0,0,0,7,8,6,7,56,43,87,82,52%,48%,False
GOOD,GOOD,1,3,0,0,6,5,4,2,28,16,41,38,50%,50%,True
GOOD,GOOD,2,1,0,0,10,2,9,0,41,11,72,39,54%,46%,False
GOOD,GOOD,7,1,0,0,4,2,7,0,25,10,41,21,53%,47%,False
GOOD,GOOD,1,0,3,0,8,4,7,4,85,46,83,67,54%,46%,True
GOOD,GOOD,3,2,1,0,5,1,5,3,37,25,41,28,53%,47%,False
GOOD,GOOD,3,1,0,0,7,3,7,3,46,47,79,77,53%,47%,True
GOOD,GOOD,3,2,0,0,4,1,3,1,28,26,46,42,51%,49%,True
GOOD,GOOD,4,0,0,0,17,4,5,9,66,27,100,52,64%,36%,False
GOOD,GOOD,7,0,0,0,11,1,4,1,44,8,58,20,63%,37%,False
GOOD,GOOD,0,0,0,0,2,4,1,8,37,60,50,67,52%,48%,False
GOOD,GOOD,1,1,0,0,1,0,0,4,20,29,29,36,51%,49%,False
GOOD,GOOD,1,2,0,0,3,2,1,2,70,48,124,113,54%,46%,True
GOOD,GOOD,3,2,0,0,1,2,1,1,37,23,70,56,58%,42%,True
GOOD,GOOD,1,0,0,0,10,2,13,3,56,28,96,58,56%,44%,True
GOOD,GOOD,4,0,0,0,5,1,5,2,29,12,52,22,61%,39%,False
GOOD,GOOD,3,0,0,1,11,2,10,5,73,25,92,62,63%,37%,True
GOOD,GOOD,5,2,0,0,6,0,3,2,37,10,53,29,61%,39%,False
GOOD,GOOD,0,0,0,0,5,0,4,3,87,46,98,90,59%,41%,False
GOOD,GOOD,5,0,0,0,0,0,3,2,43,20,51,50,60%,40%,True
GOOD,GOOD,1,1,0,0,15,1,13,3,62,28,97,64,61%,39%,True
GOOD,GOOD,3,1,0,0,8,1,1,2,25,12,44,32,63%,37%,True
GOOD,GOOD,0,1,0,0,5,6,4,3,43,48,64,70,45%,55%,False
GOOD,GOOD,2,1,0,0,2,3,3,2,22,28,37,43,46%,54%,True
GOOD,GOOD,0,8,0,0,1,22,1,15,8,57,39,78,35%,65%,False
GOOD,GOOD,0,12,0,0,0,13,1,8,2,28,10,39,22%,78%,False
GOOD,GOOD,2,0,0,0,23,1,15,1,58,9,79,31,65%,35%,True
GOOD,GOOD,6,0,0,0,12,0,5,0,31,3,45,17,61%,39%,False
GOOD,GOOD,0,0,0,0,6,2,12,4,66,32,101,97,53%,47%,True
GOOD,GOOD,1,0,0,0,4,2,8,1,36,13,59,57,54%,46%,True
GOOD,CLOUDY,2,1,0,0,3,3,4,3,30,38,76,65,56%,44%,True
GOOD,CLOUDY,2,2,0,0,2,2,4,2,26,19,42,35,49%,51%,False
GOOD,GOOD,0,0,0,0,5,4,9,2,34,29,86,81,54%,46%,True
GOOD,GOOD,0,1,0,0,0,2,6,2,17,14,43,36,59%,41%,True
GOOD,GOOD,1,2,0,0,8,4,9,6,65,33,109,77,60%,40%,True
GOOD,GOOD,3,3,0,0,3,2,1,3,21,16,50,34,58%,42%,True
GOOD,GOOD,3,0,0,0,11,5,9,7,79,55,122,93,59%,41%,True
GOOD,GOOD,5,1,0,0,6,1,8,4,52,23,67,45,64%,36%,False
GOOD,GOOD,0,0,0,0,5,3,11,10,58,46,108,92,50%,50%,False
GOOD,GOOD,2,1,0,0,2,0,6,3,19,17,47,41,47%,53%,True
GOOD,GOOD,2,1,0,0,8,2,7,1,46,25,102,87,58%,42%,False
GOOD,GOOD,3,1,0,0,5,1,4,0,26,10,53,41,60%,40%,True
GOOD,GOOD,1,0,0,0,6,3,6,5,47,42,84,73,47%,53%,True
GOOD,GOOD,2,0,0,0,4,0,3,3,25,18,43,36,53%,47%,True
GOOD,GOOD,0,1,0,0,0,3,5,3,43,56,94,117,49%,51%,True
GOOD,GOOD,0,1,0,0,0,2,1,0,24,22,45,52,49%,51%,False
GOOD,GOOD,1,0,0,0,11,3,17,3,54,17,83,56,71%,29%,True
GOOD,GOOD,4,0,0,0,4,2,13,1,29,6,47,32,72%,28%,False
GOOD,GOOD,2,0,0,0,11,0,5,1,120,36,168,93,63%,37%,True
GOOD,GOOD,5,0,0,0,6,0,4,0,75,14,109,46,63%,37%,False
GOOD,GOOD,1,1,0,0,9,6,7,8,53,56,93,98,47%,53%,True
GOOD,GOOD,1,3,0,0,4,2,3,3,25,32,46,55,41%,59%,False
GOOD,GOOD,1,3,0,0,2,3,3,4,41,50,84,90,49%,51%,False
GOOD,GOOD,1,3,0,0,2,3,1,3,17,27,39,47,42%,58%,False
GOOD,GOOD,0,0,0,0,8,3,10,6,96,71,155,108,62%,38%,False
GOOD,GOOD,0,0,0,0,5,1,2,2,50,22,74,42,63%,37%,True
GOOD,GOOD,0,0,0,0,4,2,9,1,56,30,71,47,60%,40%,True
GOOD,GOOD,0,0,0,0,2,2,4,0,20,17,32,24,59%,41%,True
GOOD,GOOD,2,0,2,0,8,1,10,7,91,66,125,101,57%,43%,False
GOOD,GOOD,4,0,6,0,5,1,4,6,41,46,69,58,53%,47%,True
GOOD,GOOD,0,1,0,0,2,2,1,1,43,53,88,77,53%,47%,True
GOOD,GOOD,1,1,0,0,1,1,0,0,23,29,45,44,49%,51%,False
GOOD,GOOD,0,0,0,0,8,7,12,14,82,81,120,117,47%,53%,True
GOOD,GOOD,1,3,0,0,3,3,6,8,31,44,55,64,42%,58%,True
GOOD,GOOD,3,1,0,0,4,3,8,3,56,30,81,74,51%,49%,False
GOOD,GOOD,4,2,0,0,3,1,4,0,27,13,33,32,46%,54%,False
GOOD,GOOD,0,0,0,0,2,5,4,4,87,82,97,110,50%,50%,True
GOOD,GOOD,0,3,0,0,1,2,3,1,40,47,45,61,50%,50%,False
GOOD,GOOD,0,0,0,0,3,4,3,4,56,76,86,103,47%,53%,True
GOOD,GOOD,0,1,0,0,1,3,3,2,28,38,39,49,50%,50%,False
GOOD,GOOD,3,0,3,0,7,5,4,5,51,84,87,90,46%,54%,True
GOOD,GOOD,3,1,1,0,3,2,3,2,30,38,40,41,46%,54%,False
GOOD,GOOD,0,1,0,0,2,3,2,2,55,48,92,84,53%,47%,False
GOOD,GOOD,0,3,0,0,0,1,0,1,19,29,42,43,53%,47%,True
GOOD,GOOD,1,0,0,3,2,5,6,8,75,69,133,83,58%,42%,False
GOOD,GOOD,1,2,0,1,2,2,4,4,37,34,70,53,57%,43%,False
GOOD,GOOD,1,0,0,0,8,2,6,9,99,54,117,74,61%,39%,False
GOOD,GOOD,3,0,0,0,3,0,2,5,46,26,67,40,63%,37%,True
GOOD,GOOD,1,1,0,0,7,3,3,5,48,64,68,94,40%,60%,True
GOOD,GOOD,2,1,0,0,3,2,1,3,27,24,32,38,41%,59%,True
GOOD,GOOD,0,0,0,0,2,2,8,9,54,57,99,107,46%,54%,False
GOOD,GOOD,0,0,0,0,0,1,4,2,29,26,52,57,44%,56%,False
GOOD,GOOD,1,1,0,0,4,3,4,3,32,19,71,54,60%,40%,True
GOOD,GOOD,2,1,0,0,2,3,1,1,18,10,34,28,62%,38%,False
GOOD,GOOD,1,0,3,1,12,2,11,4,65,27,92,80,53%,47%,True
GOOD,GOOD,3,0,5,3,6,0,5,0,33,11,47,42,53%,47%,True
GOOD,GOOD,0,0,0,1,1,3,2,5,53,60,104,124,47%,53%,True
GOOD,GOOD,0,1,0,2,0,1,1,1,22,23,48,49,46%,54%,True
GOOD,GOOD,1,0,7,2,6,2,15,7,85,43,113,86,57%,43%,True
GOOD,GOOD,2,0,8,1,3,0,5,2,41,15,64,39,64%,36%,False
GOOD,GOOD,4,0,2,0,8,4,2,7,51,65,84,120,39%,61%,True
GOOD,GOOD,4,0,0,0,5,0,1,4,28,35,42,66,40%,60%,False
GOOD,GOOD,1,0,0,0,7,6,4,9,79,75,107,110,57%,43%,False
GOOD,GOOD,2,0,0,0,3,3,2,5,34,38,50,48,61%,39%,False
GOOD,GOOD,0,3,0,0,6,6,5,7,73,51,80,60,56%,44%,False
GOOD,GOOD,2,4,0,0,1,3,4,5,24,29,45,37,58%,42%,True
GOOD,GOOD,1,2,0,0,3,4,2,5,31,37,68,63,57%,43%,False
GOOD,GOOD,1,3,0,0,3,2,0,2,16,19,40,35,55%,45%,True
GOOD,GOOD,0,0,0,0,1,1,2,4,73,94,87,105,1,0,True
GOOD,GOOD,1,0,1,0,3,3,3,12,33,64,77,166,33%,67%,True
GOOD,GOOD,1,0,1,0,2,0,2,7,11,27,29,86,33%,67%,True
GOOD,GOOD,0,0,0,0,3,7,4,7,31,48,71,83,44%,56%,False
GOOD,GOOD,0,2,0,0,0,3,2,2,10,25,32,43,41%,59%,False
GOOD,GOOD,0,1,2,0,2,1,15,10,62,33,129,91,52%,48%,False
GOOD,GOOD,0,1,2,0,0,1,8,3,27,15,55,42,51%,49%,True
GOOD,GOOD,1,0,5,0,4,4,14,4,81,31,123,79,58%,42%,True
GOOD,GOOD,1,0,5,0,2,2,2,1,36,14,64,32,54%,46%,False
GOOD,GOOD,1,2,0,1,6,3,5,8,35,40,128,117,58%,42%,True
GOOD,GOOD,3,2,0,2,2,3,1,4,15,18,62,57,56%,44%,True
GOOD,GOOD,0,0,0,0,0,2,5,6,16,28,68,81,43%,57%,False
GOOD,GOOD,0,0,0,0,0,0,3,1,6,13,31,37,40%,60%,False
GOOD,GOOD,0,1,4,0,4,4,4,3,55,68,83,101,48%,52%,False
GOOD,GOOD,2,2,1,0,1,1,3,2,31,25,40,46,53%,47%,True
GOOD,GOOD,1,1,0,0,7,9,7,2,40,41,87,82,56%,44%,False
